ticker,exchange,assetType,priceCurrency,startDate,endDate
2004,SHE,Stock,CNY,8/30/2007,6/10/2021
2005,SHE,Stock,CNY,8/30/2007,6/10/2021
2006,SHE,Stock,CNY,9/3/2007,6/10/2021
2007,SHE,Stock,CNY,1/4/2007,6/10/2021
2008,SHE,Stock,CNY,1/4/2007,6/10/2021
2009,SHE,Stock,CNY,1/4/2007,6/10/2021
2010,SHE,Stock,CNY,8/30/2007,6/10/2021
2011,SHE,Stock,CNY,8/30/2007,6/8/2021
2012,SHE,Stock,CNY,1/4/2007,6/10/2021
2013,SHE,Stock,CNY,1/4/2007,6/10/2021
2014,SHE,Stock,CNY,1/4/2007,6/10/2021
2015,SHE,Stock,CNY,8/30/2007,6/10/2021
2016,SHE,Stock,CNY,8/30/2007,6/8/2021
2017,SHE,Stock,CNY,1/4/2007,6/9/2021
2018,SHE,Stock,CNY,8/30/2007,10/31/2019
2019,SHE,Stock,CNY,8/30/2007,6/8/2021
2020,SHE,Stock,CNY,1/4/2007,6/10/2021
2021,SHE,Stock,CNY,8/30/2007,6/10/2021
2022,SHE,Stock,CNY,1/4/2007,6/10/2021
2023,SHE,Stock,CNY,1/4/2007,6/10/2021
2024,SHE,Stock,CNY,8/30/2007,6/10/2021
2025,SHE,Stock,CNY,1/4/2007,6/10/2021
2026,SHE,Stock,CNY,1/4/2007,6/10/2021
2027,SHE,Stock,CNY,8/30/2007,6/10/2021
2028,SHE,Stock,CNY,1/4/2007,6/10/2021
2029,SHE,Stock,CNY,1/4/2007,6/10/2021
2030,SHE,Stock,CNY,1/4/2007,6/10/2021
2031,SHE,Stock,CNY,8/30/2007,6/10/2021
2032,SHE,Stock,CNY,1/4/2007,6/10/2021
2033,SHE,Stock,CNY,1/4/2007,6/10/2021
2034,SHE,Stock,CNY,8/30/2007,6/8/2021
2035,SHE,Stock,CNY,1/4/2007,6/10/2021
2036,SHE,Stock,CNY,8/30/2007,6/10/2021
2037,SHE,Stock,CNY,8/30/2007,6/10/2021
2038,SHE,Stock,CNY,1/4/2007,6/10/2021
2039,SHE,Stock,CNY,1/4/2007,6/10/2021
2040,SHE,Stock,CNY,1/4/2007,6/10/2021
2041,SHE,Stock,CNY,1/4/2007,6/10/2021
2042,SHE,Stock,CNY,5/5/2008,6/10/2021
2043,SHE,Stock,CNY,1/4/2007,6/8/2021
2044,SHE,Stock,CNY,8/30/2007,6/10/2021
2045,SHE,Stock,CNY,1/4/2007,6/10/2021
2046,SHE,Stock,CNY,1/4/2007,6/10/2021
2047,SHE,Stock,CNY,8/30/2007,6/10/2021
2048,SHE,Stock,CNY,1/4/2007,6/10/2021
2049,SHE,Stock,CNY,8/30/2007,6/10/2021
2050,SHE,Stock,CNY,10/15/2007,6/10/2021
2051,SHE,Stock,CNY,1/4/2007,6/10/2021
2052,SHE,Stock,CNY,8/30/2007,6/10/2021
2053,SHE,Stock,CNY,8/30/2007,6/10/2021
2054,SHE,Stock,CNY,1/4/2007,6/10/2021
2055,SHE,Stock,CNY,8/30/2007,6/10/2021
2056,SHE,Stock,CNY,1/4/2007,6/10/2021
2057,SHE,Stock,CNY,1/4/2007,6/10/2021
2058,SHE,Stock,CNY,1/4/2007,6/10/2021
2059,SHE,Stock,CNY,1/4/2007,6/10/2021
2060,SHE,Stock,CNY,1/4/2007,6/10/2021
2061,SHE,Stock,CNY,8/30/2007,6/10/2021
2062,SHE,Stock,CNY,1/4/2007,6/10/2021
2063,SHE,Stock,CNY,1/4/2007,6/9/2021
2064,SHE,Stock,CNY,1/4/2007,6/10/2021
2065,SHE,Stock,CNY,1/4/2007,6/10/2021
2066,SHE,Stock,CNY,8/30/2007,6/8/2021
2067,SHE,Stock,CNY,1/4/2007,6/8/2021
2068,SHE,Stock,CNY,8/30/2007,6/10/2021
2069,SHE,Stock,CNY,8/30/2007,6/10/2021
2070,SHE,Stock,CNY,8/30/2007,7/8/2019
2071,SHE,Stock,CNY,8/30/2007,5/6/2021
2072,SHE,Stock,CNY,8/30/2007,6/10/2021
2073,SHE,Stock,CNY,8/30/2007,6/10/2021
2074,SHE,Stock,CNY,8/30/2007,6/10/2021
2075,SHE,Stock,CNY,1/4/2007,6/10/2021
2076,SHE,Stock,CNY,8/30/2007,6/10/2021
2077,SHE,Stock,CNY,8/30/2007,6/10/2021
2078,SHE,Stock,CNY,8/30/2007,6/10/2021
2079,SHE,Stock,CNY,1/4/2007,6/10/2021
2080,SHE,Stock,CNY,1/4/2007,6/10/2021
2081,SHE,Stock,CNY,1/4/2007,6/10/2021
2082,SHE,Stock,CNY,8/30/2007,6/10/2021
2083,SHE,Stock,CNY,1/4/2007,6/10/2021
2084,SHE,Stock,CNY,1/4/2007,6/10/2021
2085,SHE,Stock,CNY,1/4/2007,6/10/2021
2086,SHE,Stock,CNY,8/30/2007,6/8/2021
2087,SHE,Stock,CNY,1/4/2007,6/10/2021
2088,SHE,Stock,CNY,8/30/2007,6/10/2021
2089,SHE,Stock,CNY,8/30/2007,6/10/2021
2090,SHE,Stock,CNY,1/4/2007,6/10/2021
2091,SHE,Stock,CNY,8/30/2007,6/10/2021
2092,SHE,Stock,CNY,1/4/2007,6/10/2021
2093,SHE,Stock,CNY,1/4/2007,6/10/2021
2094,SHE,Stock,CNY,8/30/2007,6/10/2021
2095,SHE,Stock,CNY,1/4/2007,6/10/2021
2096,SHE,Stock,CNY,1/4/2007,6/10/2021
2097,SHE,Stock,CNY,1/4/2007,6/10/2021
2098,SHE,Stock,CNY,8/30/2007,6/10/2021
2099,SHE,Stock,CNY,1/4/2007,6/8/2021
2100,SHE,Stock,CNY,10/15/2007,6/10/2021
2101,SHE,Stock,CNY,8/30/2007,6/10/2021
2102,SHE,Stock,CNY,8/30/2007,6/10/2021
2103,SHE,Stock,CNY,8/30/2007,6/10/2021
2104,SHE,Stock,CNY,8/30/2007,6/10/2021
2105,SHE,Stock,CNY,1/12/2007,6/10/2021
2106,SHE,Stock,CNY,1/12/2007,6/10/2021
2107,SHE,Stock,CNY,1/24/2007,6/10/2021
2108,SHE,Stock,CNY,1/24/2007,6/10/2021
2109,SHE,Stock,CNY,1/26/2007,6/8/2021
2110,SHE,Stock,CNY,1/26/2007,6/10/2021
2111,SHE,Stock,CNY,1/26/2007,6/10/2021
2112,SHE,Stock,CNY,8/30/2007,6/10/2021
2113,SHE,Stock,CNY,8/30/2007,6/8/2021
2114,SHE,Stock,CNY,8/30/2007,6/8/2021
2115,SHE,Stock,CNY,2/15/2007,6/10/2021
2116,SHE,Stock,CNY,2/15/2007,6/10/2021
2117,SHE,Stock,CNY,3/2/2007,6/10/2021
2118,SHE,Stock,CNY,8/30/2007,6/10/2021
2119,SHE,Stock,CNY,3/2/2007,6/10/2021
2120,SHE,Stock,CNY,8/30/2007,6/10/2021
2121,SHE,Stock,CNY,8/30/2007,6/10/2021
2122,SHE,Stock,CNY,8/30/2007,6/10/2021
2123,SHE,Stock,CNY,8/30/2007,6/10/2021
2124,SHE,Stock,CNY,8/30/2007,6/10/2021
2125,SHE,Stock,CNY,8/30/2007,6/10/2021
2126,SHE,Stock,CNY,4/18/2007,6/10/2021
2127,SHE,Stock,CNY,8/30/2007,6/10/2021
2128,SHE,Stock,CNY,4/18/2007,6/10/2021
2129,SHE,Stock,CNY,4/20/2007,6/10/2021
2130,SHE,Stock,CNY,4/20/2007,6/10/2021
2131,SHE,Stock,CNY,4/27/2007,6/10/2021
2132,SHE,Stock,CNY,4/27/2007,6/10/2021
2133,SHE,Stock,CNY,4/27/2007,6/10/2021
2134,SHE,Stock,CNY,8/30/2007,6/10/2021
2135,SHE,Stock,CNY,5/30/2007,6/9/2021
2136,SHE,Stock,CNY,5/30/2007,6/10/2021
2137,SHE,Stock,CNY,8/30/2007,6/10/2021
2138,SHE,Stock,CNY,6/13/2007,6/10/2021
2139,SHE,Stock,CNY,7/2/2007,6/10/2021
2140,SHE,Stock,CNY,7/12/2007,6/10/2021
2141,SHE,Stock,CNY,8/30/2007,6/10/2021
2142,SHE,Stock,CNY,7/19/2007,6/10/2021
2143,SHE,Stock,CNY,8/30/2007,11/28/2019
2144,SHE,Stock,CNY,8/3/2007,6/10/2021
2145,SHE,Stock,CNY,8/3/2007,6/10/2021
2146,SHE,Stock,CNY,8/8/2007,6/10/2021
2147,SHE,Stock,CNY,8/30/2007,6/10/2021
2148,SHE,Stock,CNY,8/30/2007,6/10/2021
2149,SHE,Stock,CNY,8/10/2007,6/10/2021
2150,SHE,Stock,CNY,8/10/2007,6/10/2021
2151,SHE,Stock,CNY,8/30/2007,6/10/2021
2152,SHE,Stock,CNY,8/13/2007,6/10/2021
2153,SHE,Stock,CNY,8/13/2007,6/10/2021
2154,SHE,Stock,CNY,8/30/2007,6/10/2021
2155,SHE,Stock,CNY,8/16/2007,6/10/2021
2156,SHE,Stock,CNY,8/30/2007,6/10/2021
2157,SHE,Stock,CNY,8/17/2007,6/8/2021
2158,SHE,Stock,CNY,8/17/2007,6/10/2021
2159,SHE,Stock,CNY,8/30/2007,6/10/2021
2160,SHE,Stock,CNY,8/30/2007,6/10/2021
2161,SHE,Stock,CNY,8/30/2007,6/10/2021
2162,SHE,Stock,CNY,8/30/2007,6/10/2021
2163,SHE,Stock,CNY,8/30/2007,6/10/2021
2164,SHE,Stock,CNY,8/30/2007,6/10/2021
2165,SHE,Stock,CNY,9/14/2007,6/10/2021
2166,SHE,Stock,CNY,9/14/2007,6/10/2021
2167,SHE,Stock,CNY,9/14/2007,6/10/2021
2168,SHE,Stock,CNY,9/19/2007,6/10/2021
2169,SHE,Stock,CNY,9/19/2007,6/10/2021
2170,SHE,Stock,CNY,9/19/2007,6/10/2021
2171,SHE,Stock,CNY,9/21/2007,6/10/2021
2172,SHE,Stock,CNY,9/21/2007,6/10/2021
2173,SHE,Stock,CNY,9/25/2007,6/10/2021
2174,SHE,Stock,CNY,9/25/2007,6/10/2021
2175,SHE,Stock,CNY,10/12/2007,6/10/2021
2176,SHE,Stock,CNY,10/12/2007,6/10/2021
2177,SHE,Stock,CNY,11/1/2007,6/10/2021
2178,SHE,Stock,CNY,11/1/2007,6/10/2021
2179,SHE,Stock,CNY,11/1/2007,6/10/2021
2180,SHE,Stock,CNY,11/13/2007,6/10/2021
2181,SHE,Stock,CNY,11/16/2007,6/10/2021
2182,SHE,Stock,CNY,11/13/2007,6/10/2021
2183,SHE,Stock,CNY,11/13/2007,6/10/2021
2184,SHE,Stock,CNY,11/16/2007,6/10/2021
2185,SHE,Stock,CNY,11/20/2007,6/10/2021
2186,SHE,Stock,CNY,11/20/2007,6/10/2021
2187,SHE,Stock,CNY,11/22/2007,6/10/2021
2188,SHE,Stock,CNY,11/22/2007,6/10/2021
2189,SHE,Stock,CNY,12/3/2007,6/10/2021
2190,SHE,Stock,CNY,12/3/2007,6/10/2021
2191,SHE,Stock,CNY,12/5/2007,6/10/2021
2192,SHE,Stock,CNY,12/5/2007,6/10/2021
2193,SHE,Stock,CNY,12/7/2007,6/10/2021
2194,SHE,Stock,CNY,12/7/2007,6/10/2021
2195,SHE,Stock,CNY,12/12/2007,6/8/2021
2196,SHE,Stock,CNY,12/12/2007,6/10/2021
2197,SHE,Stock,CNY,12/18/2007,6/10/2021
2198,SHE,Stock,CNY,12/18/2007,6/3/2021
2199,SHE,Stock,CNY,12/21/2007,6/10/2021
2200,SHE,Stock,CNY,12/21/2007,6/8/2021
2201,SHE,Stock,CNY,12/26/2007,6/10/2021
2202,SHE,Stock,CNY,12/26/2007,6/10/2021
2203,SHE,Stock,CNY,1/16/2008,6/10/2021
2204,SHE,Stock,CNY,1/16/2008,6/10/2021
2205,SHE,Stock,CNY,1/23/2008,6/10/2021
2206,SHE,Stock,CNY,1/23/2008,6/8/2021
2207,SHE,Stock,CNY,1/28/2008,6/10/2021
2208,SHE,Stock,CNY,1/28/2008,6/10/2021
2209,SHE,Stock,CNY,1/30/2008,6/10/2021
2210,SHE,Stock,CNY,4/24/2008,6/10/2021
2211,SHE,Stock,CNY,2/1/2008,6/10/2021
2212,SHE,Stock,CNY,2/1/2008,6/10/2021
2213,SHE,Stock,CNY,2/1/2008,6/10/2021
2214,SHE,Stock,CNY,2/18/2008,6/10/2021
2215,SHE,Stock,CNY,2/18/2008,6/10/2021
2216,SHE,Stock,CNY,2/20/2008,6/10/2021
2217,SHE,Stock,CNY,2/20/2008,6/10/2021
2218,SHE,Stock,CNY,2/28/2008,6/10/2021
2219,SHE,Stock,CNY,3/6/2008,6/10/2021
2220,SHE,Stock,CNY,2/28/2008,8/10/2020
2221,SHE,Stock,CNY,3/6/2008,6/10/2021
2222,SHE,Stock,CNY,3/19/2008,6/10/2021
2223,SHE,Stock,CNY,4/18/2008,6/10/2021
2224,SHE,Stock,CNY,4/28/2008,6/10/2021
2225,SHE,Stock,CNY,4/25/2008,6/10/2021
2226,SHE,Stock,CNY,5/6/2008,6/10/2021
2227,SHE,Stock,CNY,5/6/2008,6/10/2021
2228,SHE,Stock,CNY,5/8/2008,6/10/2021
2229,SHE,Stock,CNY,5/8/2008,6/10/2021
2230,SHE,Stock,CNY,5/12/2008,6/10/2021
2231,SHE,Stock,CNY,5/12/2008,6/10/2021
2232,SHE,Stock,CNY,5/9/2008,6/10/2021
2233,SHE,Stock,CNY,5/16/2008,6/10/2021
2234,SHE,Stock,CNY,5/16/2008,6/10/2021
2235,SHE,Stock,CNY,5/16/2008,6/10/2021
2236,SHE,Stock,CNY,5/20/2008,6/10/2021
2237,SHE,Stock,CNY,5/20/2008,6/10/2021
2238,SHE,Stock,CNY,5/26/2008,6/10/2021
2239,SHE,Stock,CNY,5/22/2008,6/10/2021
2240,SHE,Stock,CNY,5/23/2008,6/10/2021
2241,SHE,Stock,CNY,5/22/2008,6/10/2021
2242,SHE,Stock,CNY,5/28/2008,6/10/2021
2243,SHE,Stock,CNY,5/28/2008,6/10/2021
2244,SHE,Stock,CNY,5/29/2008,6/10/2021
2245,SHE,Stock,CNY,6/5/2008,6/10/2021
2246,SHE,Stock,CNY,6/5/2008,6/10/2021
2247,SHE,Stock,CNY,6/12/2008,6/10/2021
2248,SHE,Stock,CNY,6/12/2008,6/10/2021
2249,SHE,Stock,CNY,6/19/2008,6/10/2021
2250,SHE,Stock,CNY,6/19/2008,6/10/2021
2251,SHE,Stock,CNY,6/19/2008,6/10/2021
2252,SHE,Stock,CNY,6/23/2008,6/10/2021
2253,SHE,Stock,CNY,6/23/2008,6/10/2021
2254,SHE,Stock,CNY,6/25/2008,6/10/2021
2255,SHE,Stock,CNY,6/25/2008,6/10/2021
2256,SHE,Stock,CNY,6/25/2008,6/10/2021
2257,SHE,Stock,CNY,,
2258,SHE,Stock,CNY,7/8/2008,6/10/2021
2259,SHE,Stock,CNY,7/16/2008,6/10/2021
2260,SHE,Stock,CNY,7/16/2008,4/26/2019
2261,SHE,Stock,CNY,7/23/2008,6/8/2021
2262,SHE,Stock,CNY,7/23/2008,6/10/2021
2263,SHE,Stock,CNY,7/28/2008,6/10/2021
2264,SHE,Stock,CNY,7/31/2008,6/10/2021
2265,SHE,Stock,CNY,8/6/2008,6/10/2021
2266,SHE,Stock,CNY,8/6/2008,6/10/2021
2267,SHE,Stock,CNY,1/1/2018,6/10/2021
2268,SHE,Stock,CNY,8/11/2008,6/10/2021
2269,SHE,Stock,CNY,8/28/2008,6/10/2021
2270,SHE,Stock,CNY,9/5/2008,6/10/2021
2271,SHE,Stock,CNY,9/10/2008,6/10/2021
2272,SHE,Stock,CNY,9/22/2008,6/10/2021
2273,SHE,Stock,CNY,9/22/2008,6/10/2021
2274,SHE,Stock,CNY,9/25/2008,6/10/2021
2275,SHE,Stock,CNY,7/10/2009,6/10/2021
2276,SHE,Stock,CNY,7/10/2009,6/10/2021
2277,SHE,Stock,CNY,7/17/2009,6/10/2021
2278,SHE,Stock,CNY,8/11/2009,6/10/2021
2279,SHE,Stock,CNY,8/11/2009,6/10/2021
2280,SHE,Stock,CNY,8/21/2009,6/10/2021
2281,SHE,Stock,CNY,8/21/2009,6/10/2021
2282,SHE,Stock,CNY,8/21/2009,6/10/2021
2283,SHE,Stock,CNY,8/21/2009,6/10/2021
2284,SHE,Stock,CNY,8/28/2009,6/8/2021
2285,SHE,Stock,CNY,8/28/2009,6/10/2021
2286,SHE,Stock,CNY,8/28/2009,6/9/2021
2287,SHE,Stock,CNY,8/28/2009,6/10/2021
2288,SHE,Stock,CNY,9/3/2009,6/10/2021
2289,SHE,Stock,CNY,9/3/2009,6/10/2021
2290,SHE,Stock,CNY,9/3/2009,6/10/2021
2291,SHE,Stock,CNY,9/3/2009,6/10/2021
2292,SHE,Stock,CNY,9/10/2009,6/10/2021
2293,SHE,Stock,CNY,9/10/2009,6/8/2021
2294,SHE,Stock,CNY,9/10/2009,6/10/2021
2295,SHE,Stock,CNY,9/29/2009,6/10/2021
2296,SHE,Stock,CNY,9/29/2009,6/10/2021
2297,SHE,Stock,CNY,9/29/2009,6/10/2021
2298,SHE,Stock,CNY,9/29/2009,6/10/2021
2299,SHE,Stock,CNY,10/21/2009,6/10/2021
2300,SHE,Stock,CNY,10/21/2009,6/10/2021
2301,SHE,Stock,CNY,10/21/2009,6/10/2021
2302,SHE,Stock,CNY,11/3/2009,6/10/2021
2303,SHE,Stock,CNY,11/3/2009,6/10/2021
2304,SHE,Stock,CNY,11/6/2009,6/10/2021
2305,SHE,Stock,CNY,11/6/2009,6/10/2021
2306,SHE,Stock,CNY,11/11/2009,6/10/2021
2307,SHE,Stock,CNY,11/11/2009,6/10/2021
2308,SHE,Stock,CNY,11/27/2009,6/10/2021
2309,SHE,Stock,CNY,11/27/2009,6/10/2021
2310,SHE,Stock,CNY,11/27/2009,6/10/2021
2311,SHE,Stock,CNY,11/27/2009,6/10/2021
2312,SHE,Stock,CNY,12/3/2009,6/10/2021
2313,SHE,Stock,CNY,12/3/2009,6/10/2021
2314,SHE,Stock,CNY,12/3/2009,6/10/2021
2315,SHE,Stock,CNY,12/9/2009,6/10/2021
2316,SHE,Stock,CNY,12/9/2009,6/10/2021
2317,SHE,Stock,CNY,12/11/2009,6/10/2021
2318,SHE,Stock,CNY,12/11/2009,6/10/2021
2319,SHE,Stock,CNY,12/11/2009,6/10/2021
2320,SHE,Stock,CNY,12/16/2009,6/10/2021
2321,SHE,Stock,CNY,12/16/2009,6/10/2021
2322,SHE,Stock,CNY,12/18/2009,6/10/2021
2323,SHE,Stock,CNY,12/18/2009,6/10/2021
2324,SHE,Stock,CNY,12/18/2009,6/10/2021
2325,SHE,Stock,CNY,12/22/2009,6/10/2021
2326,SHE,Stock,CNY,12/22/2009,6/8/2021
2327,SHE,Stock,CNY,12/30/2009,6/10/2021
2328,SHE,Stock,CNY,12/30/2009,6/10/2021
2329,SHE,Stock,CNY,1/6/2010,6/10/2021
2330,SHE,Stock,CNY,1/6/2010,6/10/2021
2331,SHE,Stock,CNY,1/6/2010,6/10/2021
2332,SHE,Stock,CNY,1/12/2010,6/10/2021
2333,SHE,Stock,CNY,1/12/2010,6/10/2021
2334,SHE,Stock,CNY,1/13/2010,6/10/2021
2335,SHE,Stock,CNY,1/13/2010,6/10/2021
2336,SHE,Stock,CNY,1/13/2010,6/10/2021
2337,SHE,Stock,CNY,1/15/2010,6/10/2021
2338,SHE,Stock,CNY,1/15/2010,6/10/2021
2339,SHE,Stock,CNY,1/22/2010,6/10/2021
2340,SHE,Stock,CNY,1/22/2010,6/10/2021
2341,SHE,Stock,CNY,1/22/2010,6/10/2021
2342,SHE,Stock,CNY,1/26/2010,6/10/2021
2343,SHE,Stock,CNY,1/26/2010,6/10/2021
2344,SHE,Stock,CNY,1/26/2010,6/8/2021
2345,SHE,Stock,CNY,1/28/2010,6/10/2021
2346,SHE,Stock,CNY,1/28/2010,6/10/2021
2347,SHE,Stock,CNY,1/28/2010,6/10/2021
2348,SHE,Stock,CNY,2/3/2010,6/10/2021
2349,SHE,Stock,CNY,2/3/2010,6/8/2021
2350,SHE,Stock,CNY,2/3/2010,6/10/2021
2351,SHE,Stock,CNY,2/5/2010,6/10/2021
2352,SHE,Stock,CNY,2/5/2010,6/10/2021
2353,SHE,Stock,CNY,2/5/2010,6/10/2021
2354,SHE,Stock,CNY,2/9/2010,6/10/2021
2355,SHE,Stock,CNY,2/9/2010,6/10/2021
2356,SHE,Stock,CNY,2/9/2010,6/10/2021
2357,SHE,Stock,CNY,2/10/2010,6/10/2021
2358,SHE,Stock,CNY,2/10/2010,6/10/2021
2359,SHE,Stock,CNY,2/10/2010,6/10/2021
2360,SHE,Stock,CNY,3/3/2010,6/10/2021
2361,SHE,Stock,CNY,3/3/2010,6/10/2021
2362,SHE,Stock,CNY,3/3/2010,6/10/2021
2363,SHE,Stock,CNY,3/5/2010,6/10/2021
2364,SHE,Stock,CNY,3/5/2010,6/10/2021
2365,SHE,Stock,CNY,3/5/2010,6/10/2021
2366,SHE,Stock,CNY,3/12/2010,6/10/2021
2367,SHE,Stock,CNY,3/12/2010,6/10/2021
2368,SHE,Stock,CNY,3/12/2010,6/10/2021
2369,SHE,Stock,CNY,3/16/2010,6/10/2021
2370,SHE,Stock,CNY,3/16/2010,6/10/2021
2371,SHE,Stock,CNY,3/16/2010,6/10/2021
2372,SHE,Stock,CNY,3/19/2010,6/10/2021
2373,SHE,Stock,CNY,3/19/2010,6/10/2021
2374,SHE,Stock,CNY,3/19/2010,6/10/2021
2375,SHE,Stock,CNY,3/23/2010,6/8/2021
2376,SHE,Stock,CNY,3/23/2010,6/10/2021
2377,SHE,Stock,CNY,3/23/2010,6/10/2021
2378,SHE,Stock,CNY,3/31/2010,6/10/2021
2379,SHE,Stock,CNY,3/31/2010,6/10/2021
2380,SHE,Stock,CNY,3/31/2010,6/10/2021
2381,SHE,Stock,CNY,4/2/2010,6/8/2021
2382,SHE,Stock,CNY,4/2/2010,6/10/2021
2383,SHE,Stock,CNY,4/2/2010,6/10/2021
2384,SHE,Stock,CNY,4/9/2010,6/10/2021
2385,SHE,Stock,CNY,4/9/2010,6/10/2021
2386,SHE,Stock,CNY,4/9/2010,6/8/2021
2387,SHE,Stock,CNY,4/13/2010,6/10/2021
2388,SHE,Stock,CNY,4/13/2010,6/10/2021
2389,SHE,Stock,CNY,4/13/2010,6/10/2021
2390,SHE,Stock,CNY,4/16/2010,6/10/2021
2391,SHE,Stock,CNY,4/16/2010,6/10/2021
2392,SHE,Stock,CNY,4/23/2010,6/10/2021
2393,SHE,Stock,CNY,4/23/2010,6/10/2021
2394,SHE,Stock,CNY,4/23/2010,6/10/2021
2395,SHE,Stock,CNY,4/29/2010,6/10/2021
2396,SHE,Stock,CNY,6/23/2010,6/10/2021
2397,SHE,Stock,CNY,4/29/2010,6/10/2021
2398,SHE,Stock,CNY,5/6/2010,6/10/2021
2399,SHE,Stock,CNY,5/6/2010,6/10/2021
2400,SHE,Stock,CNY,5/6/2010,6/10/2021
2401,SHE,Stock,CNY,5/6/2010,6/10/2021
2402,SHE,Stock,CNY,5/11/2010,6/10/2021
2403,SHE,Stock,CNY,5/11/2010,6/10/2021
2404,SHE,Stock,CNY,5/11/2010,6/8/2021
2405,SHE,Stock,CNY,5/18/2010,6/10/2021
2406,SHE,Stock,CNY,5/18/2010,6/10/2021
2407,SHE,Stock,CNY,5/18/2010,6/10/2021
2408,SHE,Stock,CNY,5/18/2010,6/10/2021
2409,SHE,Stock,CNY,5/25/2010,6/10/2021
2410,SHE,Stock,CNY,5/25/2010,6/10/2021
2411,SHE,Stock,CNY,5/25/2010,6/10/2021
2412,SHE,Stock,CNY,5/25/2010,6/10/2021
2413,SHE,Stock,CNY,5/28/2010,6/10/2021
2414,SHE,Stock,CNY,7/16/2010,6/10/2021
2415,SHE,Stock,CNY,5/28/2010,6/10/2021
2416,SHE,Stock,CNY,5/28/2010,6/10/2021
2417,SHE,Stock,CNY,6/1/2010,6/10/2021
2418,SHE,Stock,CNY,6/1/2010,6/10/2021
2419,SHE,Stock,CNY,6/1/2010,6/10/2021
2420,SHE,Stock,CNY,6/1/2010,6/10/2021
2421,SHE,Stock,CNY,6/3/2010,6/10/2021
2422,SHE,Stock,CNY,6/3/2010,6/10/2021
2423,SHE,Stock,CNY,6/3/2010,6/8/2021
2424,SHE,Stock,CNY,6/3/2010,6/10/2021
2425,SHE,Stock,CNY,6/8/2010,6/10/2021
2426,SHE,Stock,CNY,6/8/2010,6/10/2021
2427,SHE,Stock,CNY,6/8/2010,6/10/2021
2428,SHE,Stock,CNY,6/8/2010,6/10/2021
2429,SHE,Stock,CNY,6/10/2010,6/10/2021
2430,SHE,Stock,CNY,6/10/2010,6/10/2021
2431,SHE,Stock,CNY,6/10/2010,6/10/2021
2432,SHE,Stock,CNY,6/10/2010,6/10/2021
2433,SHE,Stock,CNY,6/18/2010,6/8/2021
2434,SHE,Stock,CNY,6/18/2010,6/10/2021
2435,SHE,Stock,CNY,6/18/2010,6/8/2021
2436,SHE,Stock,CNY,6/18/2010,6/10/2021
2437,SHE,Stock,CNY,6/23/2010,6/10/2021
2438,SHE,Stock,CNY,6/23/2010,6/10/2021
2439,SHE,Stock,CNY,6/23/2010,6/10/2021
2440,SHE,Stock,CNY,7/6/2010,6/10/2021
2441,SHE,Stock,CNY,7/6/2010,6/10/2021
2442,SHE,Stock,CNY,7/6/2010,6/10/2021
2443,SHE,Stock,CNY,7/6/2010,6/10/2021
2444,SHE,Stock,CNY,7/13/2010,6/10/2021
2445,SHE,Stock,CNY,7/13/2010,6/9/2021
2446,SHE,Stock,CNY,7/13/2010,6/10/2021
2447,SHE,Stock,CNY,7/13/2010,6/10/2021
2448,SHE,Stock,CNY,7/19/2010,6/8/2021
2449,SHE,Stock,CNY,7/16/2010,6/10/2021
2450,SHE,Stock,CNY,7/16/2010,5/28/2021
2451,SHE,Stock,CNY,7/20/2010,6/10/2021
2452,SHE,Stock,CNY,7/20/2010,6/10/2021
2453,SHE,Stock,CNY,7/20/2010,6/10/2021
2454,SHE,Stock,CNY,7/20/2010,6/10/2021
2455,SHE,Stock,CNY,8/3/2010,6/10/2021
2456,SHE,Stock,CNY,8/3/2010,6/10/2021
2457,SHE,Stock,CNY,8/3/2010,6/10/2021
2458,SHE,Stock,CNY,8/10/2010,6/8/2021
2459,SHE,Stock,CNY,8/10/2010,6/10/2021
2460,SHE,Stock,CNY,8/10/2010,6/10/2021
2461,SHE,Stock,CNY,8/18/2010,6/10/2021
2462,SHE,Stock,CNY,8/18/2010,6/10/2021
2463,SHE,Stock,CNY,8/18/2010,6/10/2021
2464,SHE,Stock,CNY,9/1/2010,6/10/2021
2465,SHE,Stock,CNY,8/31/2010,6/10/2021
2466,SHE,Stock,CNY,8/31/2010,6/10/2021
2467,SHE,Stock,CNY,9/8/2010,6/10/2021
2468,SHE,Stock,CNY,9/8/2010,6/8/2021
2469,SHE,Stock,CNY,9/8/2010,6/10/2021
2470,SHE,Stock,CNY,9/8/2010,6/10/2021
2471,SHE,Stock,CNY,9/10/2010,6/10/2021
2472,SHE,Stock,CNY,9/10/2010,6/10/2021
2473,SHE,Stock,CNY,9/10/2010,6/10/2021
2474,SHE,Stock,CNY,9/15/2010,6/10/2021
2475,SHE,Stock,CNY,9/15/2010,6/10/2021
2476,SHE,Stock,CNY,9/15/2010,6/10/2021
2477,SHE,Stock,CNY,9/15/2010,10/15/2019
2478,SHE,Stock,CNY,9/21/2010,6/10/2021
2479,SHE,Stock,CNY,9/21/2010,6/10/2021
2480,SHE,Stock,CNY,9/21/2010,6/10/2021
2481,SHE,Stock,CNY,9/21/2010,6/10/2021
2482,SHE,Stock,CNY,9/29/2010,6/10/2021
2483,SHE,Stock,CNY,9/29/2010,6/10/2021
2484,SHE,Stock,CNY,9/29/2010,6/10/2021
2485,SHE,Stock,CNY,10/15/2010,6/8/2021
